elapsed_s,lat_deg,lon_deg,yaw_rad,speed_mps,depth_m,alt_asf_m
2.259252028,39.0000213,-76.5,-1.486079627e-11,2.150007885,0,60
2.309440392,39.00002229,-76.5,-1.486922255e-11,2.19999967,0,60
2.359629899,39.00002331,-76.5,1.289159165e-11,2.249996077,0,60
2.409802602,39.00002434,-76.5,-4.923793906e-12,2.299999766,0,60
2.459989686,39.0000254,-76.5,-5.671060233e-12,2.349996529,0,60
2.510181847,39.00002648,-76.5,2.919811725e-12,2.400009082,0,60
2.560381509,39.00002759,-76.5,-8.634778326e-12,2.449987381,0,60
2.610562975,39.00002871,-76.5,-8.634778326e-12,2.500011679,0,60
2.660763182,39.00002986,-76.5,-4.789074783e-12,2.549997294,0,60
2.710936939,39.00003103,-76.5,1.8516278e-12,2.599999774,0,60
2.761210898,39.00003223,-76.5,-1.309370131e-11,2.649997746,0,60
2.811402111,39.00003344,-76.5,8.252287217e-12,2.700013141,0,60
2.861572784,39.00003468,-76.5,6.05038659e-12,2.749998988,0,60
2.911801175,39.00003594,-76.5,-7.640621704e-12,2.80000055,0,60
2.962021699,39.00003722,-76.5,-1.586293e-12,2.850001976,0,60
3.012198433,39.00003853,-76.5,6.306480297e-12,2.899994332,0,60
3.062375414,39.00003986,-76.5,6.21665797e-12,2.94999832,0,60
3.112670287,39.00004121,-76.5,-3.33721357e-12,3,0,60
3.162900637,39.00004256,-76.5,5.504868256e-13,3,0,60
3.213171749,39.00004391,-76.5,-1.243597521e-11,3,0,60
3.263388308,39.00004527,-76.5,-6.627356352e-12,3,0,60
3.313613604,39.00004662,-76.5,6.611774434e-12,3,0,60
3.363923752,39.00004797,-76.5,-9.873203153e-12,3,0,60
3.414127081,39.00004932,-76.5,-1.036702266e-11,3,0,60
3.464332163,39.00005067,-76.5,-1.232505603e-11,3,0,60
3.514516549,39.00005202,-76.5,-7.186271526e-12,3,0,60
3.564726112,39.00005337,-76.5,3.964574355e-12,3,0,60
3.614910608,39.00005472,-76.5,2.645037126e-12,3,0,60
3.665130602,39.00005607,-76.5,-6.65900217e-12,3,0,60
3.715318773,39.00005742,-76.5,7.227711299e-12,3,0,60
3.765513334,39.00005878,-76.5,2.189509871e-12,3,0,60
3.815711675,39.00006013,-76.5,-7.47485161e-12,3,0,60
3.865909316,39.00006148,-76.5,1.629432845e-12,3,0,60
3.916090008,39.00006283,-76.5,-9.943237492e-12,3,0,60
3.966306709,39.00006418,-76.5,-3.325855993e-12,3,0,60
4.016495826,39.00006553,-76.5,-5.539904112e-13,3,0,60
4.066723704,39.00006688,-76.5,4.912624013e-13,3,0,60
4.116910706,39.00006823,-76.5,2.765561056e-12,3,0,60
4.167112788,39.00006959,-76.5,-1.495092563e-11,3,0,60
4.217293179,39.00007094,-76.5,5.984801233e-12,3,0,60
4.267496111,39.00007229,-76.5,-2.145792269e-12,3,0,60
4.317719968,39.00007364,-76.5,-1.192536022e-11,3,0,60
4.367907246,39.00007499,-76.5,-4.434544229e-12,3,0,60
4.418083342,39.00007634,-76.5,-1.432375895e-12,3,0,60
4.468348939,39.00007769,-76.5,-4.328754536e-12,3,0,60
4.518617348,39.00007904,-76.5,1.143280845e-11,3,0,60
4.568834938,39.00008039,-76.5,-2.560920722e-12,3,0,60
4.619031302,39.00008175,-76.5,-3.931943104e-13,3,0,60
4.669267573,39.0000831,-76.5,2.607169779e-13,3,0,60
4.719482469,39.00008445,-76.5,5.233626181e-12,3,0,60
4.769760716,39.0000858,-76.5,-4.131502936e-12,3,0,60
4.819977094,39.00008715,-76.5,-8.678868223e-13,3,0,60
4.87023232,39.0000885,-76.5,6.37223675e-12,3,0,60
4.92045653,39.00008985,-76.5,5.784788205e-12,3,0,60
4.970720516,39.0000912,-76.5,-4.062367168e-12,3,0,60
5.021033589,39.00009255,-76.5,-7.050528345e-12,3,0,60
5.071213625,39.00009391,-76.5,3.327551946e-12,3,0,60
5.121410669,39.00009526,-76.5,3.388398294e-12,3,0,60
5.171621569,39.00009661,-76.5,-6.486528752e-12,3,0,60
5.221799451,39.00009796,-76.5,-5.330984942e-13,3,0,60
5.272031306,39.00009931,-76.5,-1.367146145e-12,3,0,60
5.322228348,39.00010066,-76.5,1.364746994e-12,3,0,60
5.372428239,39.00010201,-76.5,-6.460042073e-12,3,0,60
5.422649078,39.00010336,-76.5,9.204629473e-13,3,0,60
5.472872234,39.00010472,-76.5,2.829099351e-12,3,0,60
5.523038357,39.00010607,-76.5,-9.266207423e-12,3,0,60
5.573240578,39.00010742,-76.5,-1.07343515e-11,3,0,60
5.623426533,39.00010877,-76.5,-7.410758872e-12,3,0,60
5.673677196,39.00011012,-76.5,-4.448416343e-13,3,0,60
